long_decimal;lat_decimal
13,296075;4,225313889
13,2829;4,173469444
13,2829;4,173469444
13,2829;4,173469444
13,2829;4,173469444
13,2829;4,173469444
13,2829;4,173469444
13,2956;4,197888889
13,2956;4,197888889
13,2956;4,197888889
13,2956;4,197888889
13,2956;4,197888889
13,2956;4,197888889
15,2581;4,292280556
15,2581;4,292280556
15,2581;4,292280556
15,2581;4,292280556
15,2581;4,292280556
15,2581;4,292280556
14,452;2,350438889
14,452;2,350438889
14,452;2,350438889
15,32975;2,353166667
15,32975;2,353166667
15,32975;2,353166667
15,88555556;2,071166667
15,88555556;2,071166667
15,88555556;2,071166667
11,88800556;2,914277778
11,88800556;2,914277778
11,88800556;2,914277778
15,73036111;0,162055556
15,73036111;0,162055556
11,28555556;3,957888889
11,28555556;3,957888889
11,28555556;3,957888889
12,03628056;4,981230556
12,03628056;4,981230556
12,03628056;4,981230556
15,81822222;0,841277778
15,81822222;0,841277778
15,81822222;0,841277778
15,19721389;1,070141667
15,19721389;1,070141667
11,87866667;4,798388889
11,87866667;4,798388889
11,87866667;4,798388889
11,87866667;4,798388889
11,87866667;4,798388889
11,87866667;4,798388889
15,51319444;3,576861111
15,51319444;3,576861111
15,51319444;3,576861111
15,2316;0,799222222
15,2316;0,799222222
15,2316;0,799222222
15,07908333;1,466111111
15,07908333;1,466111111
15,07908333;1,466111111
15,89386111;1,283611111
15,89386111;1,283611111
15,89386111;1,283611111
15,27142222;4,274413889
15,27142222;4,274413889
15,27142222;4,274413889
15,80894444;2,339222222
15,80894444;2,339222222
15,80894444;2,339222222
15,24661944;4,234238889
15,24661944;4,234238889
15,24661944;4,234238889
15,24661944;4,234238889
15,24661944;4,234238889
15,24661944;4,234238889
15,21851111;4,304419444
15,21851111;4,304419444
15,21851111;4,304419444
15,21851111;4,304419444
15,21851111;4,304419444
15,21851111;4,304419444
15,20396111;4,302838889
15,20396111;4,302838889
15,20396111;4,302838889
15,20396111;4,302838889
15,20396111;4,302838889
15,20396111;4,302838889
16,00936111;1,593472222
16,00936111;1,593472222
16,00936111;1,593472222
15,27946944;4,276269444
15,27946944;4,276269444
15,27946944;4,276269444
15,27946944;4,276269444
15,27946944;4,276269444
15,27946944;4,276269444
15,83016667;1,017694444
15,83016667;1,017694444
15,83016667;1,017694444
15,28278056;4,245961111
15,28278056;4,245961111
15,28278056;4,245961111
15,28278056;4,245961111
15,28278056;4,245961111
15,28278056;4,245961111
16,05005556;1,604444444
16,05005556;1,604444444
16,05111111;1,620602778
16,05111111;1,620602778
16,05111111;1,620602778
15,89938889;0,477277778
15,89938889;0,477277778
15,89938889;0,477277778
15,89938889;0,477277778
15,89938889;0,477277778
15,89938889;0,477277778
15,92428333;0,513511111
15,92428333;0,513511111
15,92428333;0,513511111
15,85916667;0,484555556
15,85916667;0,484555556
15,85916667;0,484555556
15,97273056;1,157408333
15,97273056;1,157408333
15,97273056;1,157408333
15,97273056;1,157408333
15,97273056;1,157408333
15,97273056;1,157408333
11,84446111;4,802611111
11,84446111;4,802611111
11,84446111;4,802611111
11,84446111;4,802611111
11,84446111;4,802611111
11,84446111;4,802611111
15,25488056;4,191930556
15,25488056;4,191930556
15,25488056;4,191930556
15,25488056;4,191930556
15,25488056;4,191930556
15,25488056;4,191930556
11,9195;4,822888889
11,9195;4,822888889
11,9195;4,822888889
11,9195;4,822888889
11,9195;4,822888889
11,9195;4,822888889
15,29616111;4,205930556
15,29616111;4,205930556
15,29616111;4,205930556
15,29616111;4,205930556
15,29616111;4,205930556
15,29616111;4,205930556
12,64586111;3,38125
12,64586111;3,38125
12,64586111;3,38125
12,68183333;2,758111111
12,68183333;2,758111111
12,68183333;2,758111111
15,37658333;3,990944444
15,37658333;3,990944444
15,37658333;3,990944444
11,85703889;4,791338889
11,85703889;4,791338889
11,85703889;4,791338889
11,85703889;4,791338889
11,85703889;4,791338889
11,85703889;4,791338889
15,26728889;4,257761111
15,26728889;4,257761111
15,26728889;4,257761111
15,26728889;4,257761111
15,26728889;4,257761111
15,26728889;4,257761111
11,85371944;4,799261111
11,85371944;4,799261111
11,85371944;4,799261111
11,85023056;4,805088889
11,85023056;4,805088889
11,85023056;4,805088889
11,83733056;4,792961111
11,83733056;4,792961111
11,83733056;4,792961111
16,31783333;1,412111111
16,31783333;1,412111111
16,31783333;1,412111111
11,83636111;4,795611111
11,83636111;4,795611111
11,83636111;4,795611111
11,83636111;4,795611111
11,83636111;4,795611111
11,83636111;4,795611111
11,82483333;4,787222222
11,82483333;4,787222222
11,82483333;4,787222222
15,28423889;4,266011111
15,28423889;4,266011111
15,28423889;4,266011111
15,28423889;4,266011111
15,28423889;4,266011111
15,28423889;4,266011111
15,28705833;4,258383333
15,28705833;4,258383333
15,28705833;4,258383333
15,28705833;4,258383333
15,28705833;4,258383333
15,28705833;4,258383333
11,89436111;4,809861111
11,89436111;4,809861111
11,89436111;4,809861111
15,26815556;4,283858333
15,26815556;4,283858333
15,26815556;4,283858333
15,26815556;4,283858333
15,26815556;4,283858333
15,26815556;4,283858333
15,27930556;4,2265
15,27930556;4,2265
15,27930556;4,2265
11,86655556;4,786027778
11,86655556;4,786027778
11,86655556;4,786027778
11,86655556;4,786027778
11,86655556;4,786027778
11,86655556;4,786027778
11,89;4,800833333
11,89;4,800833333
11,89;4,800833333
11,89;4,800833333
11,89;4,800833333
11,89;4,800833333
